DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
231904238;01/07/2023 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
231914199;09/13/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231916894;11/21/2023 12:00:00 AM;Mission    ;EXTORTION                                               
231904621;01/17/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231917792;12/12/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231917968;12/18/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231909188;05/12/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231910642;06/17/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231905853;02/13/2023 12:00:00 AM;Mission    ;BURGLARY                                                
241906514;03/06/2024 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231904297;01/08/2023 12:00:00 AM;Mission    ;STALKING                                                
231904780;01/20/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231914005;09/11/2023 12:00:00 AM;Mission    ;FAILURE TO YIELD                                        
231912528;08/07/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231915203;10/12/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231909268;05/16/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231915765;10/25/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231908134;04/17/2023 12:00:00 AM;Mission    ;BATTERY POLICE (SIMPLE)                                 
231916604;11/13/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231914147;09/13/2023 12:00:00 AM;Mission    ;OTHER ASSAULT                                           
231907565;04/02/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241907832;04/13/2024 12:00:00 AM;Mission    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     
231916714;11/16/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231912683;08/10/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231908024;04/13/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231911773;07/18/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231904459;01/11/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231918341;12/29/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231907722;04/06/2023 12:00:00 AM;Mission    ;SHOTS FIRED AT INHABITED DWELLING                       
231915576;10/21/2023 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231918101;12/21/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231913916;09/08/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231905189;01/31/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231910612;06/16/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231913837;09/07/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231917049;11/26/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231913246;08/24/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231913716;09/04/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231904198;01/06/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231914007;09/11/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231907634;04/03/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231914903;10/04/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231913761;09/05/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231910592;06/16/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231908332;04/22/2023 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231916455;11/09/2023 12:00:00 AM;Mission    ;TRESPASSING                                             
231910500;06/13/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231916925;11/18/2023 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231907398;03/27/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231911347;07/05/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231905460;02/03/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231911433;07/10/2023 12:00:00 AM;Mission    ;BUNCO, PETTY THEFT                                      
231905292;02/02/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231912260;07/28/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231911702;07/15/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231917599;12/08/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231911274;07/05/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231904584;01/16/2023 12:00:00 AM;Mission    ;TRESPASSING                                             
231907818;04/09/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231910150;06/05/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231910531;06/14/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231914220;09/16/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231905746;02/09/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231906653;03/05/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231908001;03/31/2023 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231905839;02/13/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231905795;02/11/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231904024;01/01/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231913048;08/20/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231910844;06/23/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231907778;04/07/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231915334;10/15/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231904676;01/17/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231910034;06/02/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231908782;04/28/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231904585;01/16/2023 12:00:00 AM;Mission    ;VIOLATION OF TEMPORARY RESTRAINING ORDER                
231912235;07/30/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231915393;10/17/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231917253;11/30/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231916496;11/10/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231916797;11/18/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231905409;02/02/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231916141;11/03/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231911692;07/13/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231914830;10/02/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231914463;09/21/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231913321;08/25/2023 12:00:00 AM;Mission    ;FAILURE TO YIELD                                        
231914501;09/23/2023 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231912040;07/24/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231915112;10/10/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231912669;08/10/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231916746;11/18/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231915096;10/07/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231916858;11/20/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231916155;11/03/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231906140;02/21/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231904063;01/03/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231911907;07/21/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231910743;06/21/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231906893;03/13/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
241904430;01/12/2024 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231917950;12/14/2023 12:00:00 AM;Mission    ;TRESPASSING                                             
231905681;02/08/2023 12:00:00 AM;Mission    ;RAPE, FORCIBLE                                          
231907397;03/27/2023 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
231907299;03/03/2023 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
231917078;11/26/2023 12:00:00 AM;Mission    ;BUNCO, GRAND THEFT                                      
231908614;04/28/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231909945;05/31/2023 12:00:00 AM;Mission    ;BURGLARY, ATTEMPTED                                     
231904575;01/15/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231915840;10/26/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231907357;03/25/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231907689;04/05/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231915230;10/06/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231917602;12/08/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231907538;03/31/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231916728;11/17/2023 12:00:00 AM;Mission    ;BURGLARY                                                
231916327;11/08/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231907882;04/10/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
231914211;09/16/2023 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
231914862;10/03/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231906228;02/22/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231917933;12/17/2023 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
231907831;04/08/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231918068;12/19/2023 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
231916615;11/14/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231912129;07/26/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231917266;11/30/2023 12:00:00 AM;Mission    ;ROBBERY                                                 
231909838;05/28/2023 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
231912689;08/11/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
231913500;08/30/2023 12:00:00 AM;Mission    ;BUNCO, GRAND THEFT                                      
231914191;09/15/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
231910119;06/05/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231904487;01/12/2023 12:00:00 AM;Mission    ;TRESPASSING                                             
231917090;11/26/2023 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
231913158;08/23/2023 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231914722;09/28/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231906780;03/08/2023 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
231906945;03/14/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231911041;06/29/2023 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231907252;03/22/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231916256;11/06/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231914726;09/28/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231917894;12/16/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231912760;08/13/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231917294;11/30/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231910968;06/27/2023 12:00:00 AM;Mission    ;BATTERY WITH SEXUAL CONTACT                             
231908097;04/16/2023 12:00:00 AM;Mission    ;OTHER ASSAULT                                           
231916434;11/10/2023 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
231915253;10/12/2023 12:00:00 AM;Mission    ;BUNCO, ATTEMPT                                          
231910355;06/08/2023 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
231906779;03/08/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231910393;06/11/2023 12:00:00 AM;Mission    ;DOCUMENT FORGERY / STOLEN FELONY                        
241907253;03/29/2024 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231909571;05/22/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231915150;10/10/2023 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
241905763;02/16/2024 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
231913219;08/24/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231907435;03/28/2023 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231906582;03/03/2023 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231908541;04/27/2023 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
231910783;06/22/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
